CODGEO;POPU;MEDECINS
03007;348,0;0,00
03008;364,0;0,00
03009;139,0;0,00
03010;446,0;0,00
03011;384,0;0,00
03012;362,0;0,00
03013;3794,0;9,00
03014;150,0;0,00
03015;315,0;0,00
03016;130,0;0,00
03017;216,0;0,00
03018;674,0;1,00
03019;1638,0;4,00
03020;290,0;0,00
03021;231,0;0,00
03022;1013,0;6,00
03023;8530,0;31,00
03024;261,0;0,00
03025;1374,0;3,00
03026;787,0;2,00
03027;990,0;3,00
03028;399,0;0,00
03029;835,0;0,00
03030;754,0;0,00
03031;283,0;0,00
03032;211,0;0,00
03033;198,0;0,00
03034;548,0;0,00
03035;206,0;0,00
03036;2558,0;19,00
03037;285,0;0,00
03038;495,0;0,00
03039;389,0;0,00
03040;1019,0;0,00
03041;345,0;0,00
03042;541,0;4,00
03043;1185,0;5,00
03044;1377,0;0,00
03045;817,0;0,00
03046;1060,0;6,00
03047;419,0;0,00
03048;1338,0;7,00
03049;383,0;0,00
03050;192,0;0,00
03051;310,0;0,00
03052;1082,0;1,00
03053;1074,0;5,00
03054;227,0;0,00
03055;977,0;3,00
03056;380,0;0,00
03057;211,0;0,00
03058;199,0;0,00
03059;355,0;0,00
03060;768,0;1,00
03061;383,0;0,00
03062;386,0;0,00
03063;974,0;0,00
03064;180,0;0,00
03065;551,0;1,00
03066;409,0;1,00
03067;152,0;0,00
03068;127,0;0,00
03069;321,0;0,00
03070;133,0;0,00
03071;268,0;0,00
03072;498,0;0,00
03073;631,0;0,00
03074;691,0;6,00
03075;175,0;0,00
03076;211,0;1,00
03077;134,0;0,00
03078;230,0;0,00
03079;327,0;0,00
03080;676,0;0,00
03081;322,0;0,00
03082;6580,0;20,00
03083;614,0;0,00
03084;2198,0;10,00
03085;700,0;0,00
03086;305,0;0,00
03087;589,0;2,00
03088;336,0;0,00
03089;131,0;0,00
03090;290,0;0,00
03091;493,0;0,00
03092;671,0;0,00
03093;1051,0;0,00
03094;3334,0;5,00
03095;13525,0;62,00
03096;91,0;0,00
03097;350,0;0,00
03098;4290,0;36,00
03099;410,0;0,00
03100;1491,0;3,00
03101;9027,0;17,00
03102;3119,0;15,00
03103;1085,0;9,00
03104;1228,0;3,00
03105;360,0;0,00
03106;1288,0;0,00
03107;1279,0;10,00
03108;402,0;0,00
03109;736,0;3,00
03110;918,0;0,00
03111;1131,0;5,00
03112;724,0;0,00
03113;565,0;4,00
03114;296,0;0,00
03115;345,0;0,00
03116;209,0;0,00
03117;451,0;0,00
03118;5806,0;29,00
03119;410,0;0,00
03120;703,0;0,00
03121;679,0;0,00
03122;224,0;0,00
03123;248,0;0,00
03124;238,0;0,00
03125;140,0;0,00
03126;1167,0;2,00
03127;634,0;2,00
03128;2609,0;8,00
03129;315,0;0,00
03130;271,0;0,00
03131;505,0;1,00
03132;610,0;5,00
03133;520,0;0,00
03134;195,0;0,00
03135;363,0;0,00
03136;190,0;0,00
03137;251,0;0,00
03138;3138,0;16,00
03139;351,0;0,00
03140;1203,0;0,00
03141;155,0;0,00
03142;249,0;0,00
03143;118,0;0,00
03144;230,0;0,00
03145;732,0;0,00
03146;178,0;0,00
03147;151,0;0,00
03148;348,0;0,00
03149;436,0;0,00
03150;245,0;1,00
03151;180,0;0,00
03152;274,0;0,00
03153;344,0;1,00
03154;283,0;0,00
03155;2089,0;6,00
03156;1707,0;3,00
03157;894,0;0,00
03158;373,0;0,00
03159;828,0;3,00
03160;370,0;0,00
03161;898,0;8,00
03162;190,0;0,00
03163;762,0;0,00
03164;273,0;0,00
03165;1590,0;11,00
03166;286,0;0,00
03167;286,0;0,00
03168;768,0;4,00
03169;296,0;0,00
03170;151,0;0,00
03171;260,0;0,00
03172;131,0;0,00
03173;1165,0;2,00
03174;834,0;1,00
03175;289,0;0,00
03176;531,0;0,00
03177;283,0;0,00
03178;323,0;0,00
03179;309,0;0,00
03180;685,0;0,00
03181;349,0;0,00
03182;236,0;0,00
03183;509,0;6,00
03184;546,0;0,00
03185;38166,0;223,00
03186;1510,0;11,00
03187;638,0;0,00
03188;224,0;0,00
03189;735,0;1,00
03190;19094,0;150,00
03191;286,0;0,00
03192;138,0;0,00
03193;204,0;0,00
03194;118,0;0,00
03195;2628,0;11,00
03196;219,0;0,00
03197;1443,0;6,00
03198;170,0;0,00
03200;1510,0;1,00
03201;338,0;0,00
03202;684,0;2,00
03203;405,0;0,00
03204;650,0;0,00
03205;468,0;0,00
03206;191,0;0,00
03207;511,0;0,00
03208;399,0;0,00
03209;125,0;0,00
03210;411,0;0,00
03211;2346,0;6,00
03212;1382,0;0,00
03213;267,0;0,00
03214;390,0;0,00
03215;585,0;0,00
03216;182,0;0,00
03217;752,0;2,00
03218;284,0;0,00
03219;204,0;0,00
03220;643,0;0,00
03221;733,0;3,00
03222;89,0;0,00
03223;496,0;0,00
03224;351,0;0,00
03225;458,0;2,00
03226;268,0;0,00
03227;379,0;0,00
03228;52,0;0,00
03229;651,0;0,00
03230;522,0;0,00
03231;202,0;0,00
03232;343,0;0,00
03233;350,0;0,00
03234;409,0;0,00
03235;1005,0;6,00
03236;3697,0;13,00
03237;444,0;0,00
03238;495,0;0,00
03239;276,0;0,00
03240;608,0;2,00
03241;352,0;0,00
03242;557,0;0,00
03243;142,0;0,00
03244;150,0;0,00
03245;144,0;0,00
03246;624,0;0,00
03247;1063,0;1,00
03248;180,0;0,00
03249;188,0;0,00
03250;373,0;0,00
03251;400,0;0,00
03252;591,0;0,00
03253;415,0;0,00
03254;4944,0;31,00
03255;143,0;0,00
03256;214,0;0,00
03257;786,0;0,00
03258;1622,0;5,00
03259;345,0;0,00
03260;231,0;0,00
03261;200,0;0,00
03262;2053,0;2,00
03263;197,0;0,00
03264;2773,0;18,00
03265;750,0;2,00
03266;257,0;0,00
03267;634,0;0,00
03268;359,0;0,00
03269;95,0;0,00
03270;163,0;0,00
03271;751,0;0,00
03272;271,0;0,00
03273;497,0;0,00
03274;289,0;0,00
03275;1991,0;8,00
03276;100,0;0,00
03277;276,0;0,00
03278;221,0;0,00
03279;555,0;0,00
03280;210,0;0,00
03281;402,0;0,00
03282;384,0;1,00
03283;1012,0;2,00
03284;327,0;0,00
03285;180,0;0,00
03286;1146,0;0,00
03287;397,0;0,00
03288;447,0;1,00
03289;561,0;1,00
03290;1654,0;4,00
03291;390,0;0,00
03292;929,0;4,00
03293;298,0;0,00
03294;147,0;0,00
03295;77,0;0,00
03296;387,0;1,00
03297;1656,0;7,00
03298;3574,0;19,00
03299;257,0;0,00
03300;546,0;1,00
03301;1072,0;0,00
03302;39,0;0,00
03303;243,0;0,00
03304;2242,0;7,00
03305;612,0;0,00
03306;1922,0;3,00
03307;243,0;0,00
03308;169,0;0,00
03309;497,0;2,00
03310;24992,0;242,00
03311;327,0;0,00
03312;270,0;0,00
03313;262,0;0,00
03314;1283,0;0,00
03315;1324,0;2,00
03316;1004,0;5,00
03317;290,0;0,00
03318;110,0;0,00
03319;464,0;0,00
03320;777,0;2,00
03321;12990,0;35,00
04001;1314,0;4,00
04004;522,0;0,00
04005;138,0;0,00
04006;669,0;6,00
04007;68,0;0,00
04008;1070,0;7,00
04009;20,0;0,00
04012;104,0;1,00
04013;555,0;0,00
04016;48,0;0,00
04017;85,0;0,00
04018;1061,0;9,00
04019;2667,0;31,00
04020;152,0;0,00
04021;151,0;1,00
04022;468,0;2,00
04023;254,0;0,00
04024;147,0;0,00
04025;341,0;0,00
04026;147,0;0,00
04027;222,0;0,00
04028;124,0;0,00
04030;55,0;0,00
04031;546,0;0,00
04032;128,0;0,00
04033;394,0;0,00
04034;986,0;5,00
04035;258,0;0,00
04036;963,0;1,00
04037;65,0;0,00
04039;1565,0;9,00
04040;55,0;0,00
04041;287,0;0,00
04042;118,0;0,00
04043;74,0;0,00
04045;1267,0;10,00
04046;746,0;0,00
04047;783,0;0,00
04049;5225,0;23,00
04050;23,0;0,00
04051;78,0;0,00
04053;497,0;0,00
04054;87,0;0,00
04055;167,0;0,00
04057;178,0;0,00
04058;251,0;0,00
04059;188,0;0,00
04061;391,0;8,00
04062;185,0;0,00
04063;1014,0;1,00
04065;626,0;0,00
04066;468,0;0,00
04067;51,0;0,00
04068;804,0;2,00
04069;115,0;0,00
04070;16886,0;109,00
04072;77,0;0,00
04073;412,0;5,00
04074;115,0;0,00
04075;390,0;0,00
04076;960,0;3,00
04077;166,0;0,00
04079;1330,0;4,00
04081;425,0;0,00
04084;473,0;2,00
04085;59,0;0,00
04086;305,0;0,00
04087;132,0;0,00
04088;4707,0;28,00
04090;218,0;0,00
04091;93,0;0,00
04092;90,0;0,00
04093;60,0;0,00
04094;2581,0;28,00
04095;89,0;0,00
04096;1135,0;6,00
04097;394,0;0,00
04099;91,0;0,00
04100;67,0;0,00
04101;114,0;0,00
04102;229,0;0,00
04104;334,0;0,00
04106;379,0;2,00
04107;2,0;0,00
04108;1959,0;5,00
04109;263,0;0,00
04110;1006,0;4,00
04111;1380,0;6,00
04112;22316,0;169,00
04113;517,0;0,00
04115;117,0;0,00
04116;3589,0;12,00
04118;107,0;0,00
04120;65,0;0,00
04121;700,0;1,00
04122;500,0;0,00
04123;1021,0;0,00
04124;418,0;0,00
04126;458,0;1,00
04127;372,0;0,00
04128;196,0;0,00
04129;51,0;1,00
04130;126,0;0,00
04132;112,0;0,00
04133;204,0;1,00
04134;527,0;5,00
04135;698,0;4,00
04136;332,0;0,00
04137;43,0;0,00
04138;260,0;0,00
04139;466,0;0,00
04140;129,0;0,00
04141;351,0;0,00
04142;60,0;0,00
04143;5484,0;27,00
04144;325,0;0,00
04145;1412,0;5,00
04148;225,0;0,00
04149;2749,0;7,00
04150;143,0;0,00
04151;535,0;1,00
04152;3692,0;9,00
04154;78,0;0,00
04155;182,0;0,00
04156;231,0;0,00
04157;762,0;0,00
04158;445,0;1,00
04159;67,0;0,00
04160;1542,0;7,00
04161;334,0;0,00
04162;265,0;0,00
04163;582,0;1,00
04164;73,0;0,00
04166;1811,0;12,00
04167;323,0;0,00
04169;102,0;0,00
04170;61,0;0,00
04171;103,0;0,00
04172;699,0;3,00
04173;915,0;8,00
04174;129,0;0,00
04175;78,0;0,00
04176;123,0;0,00
04177;38,0;0,00
04178;1219,0;7,00
04179;84,0;0,00
04180;56,0;0,00
04181;55,0;0,00
04182;175,0;0,00
04183;156,0;0,00
04184;151,0;0,00
04186;91,0;0,00
04187;33,0;0,00
04188;823,0;0,00
04189;543,0;1,00
04190;106,0;0,00
04191;16,0;0,00
04192;1179,0;1,00
04193;220,0;0,00
04194;107,0;0,00
04195;753,0;0,00
04197;3337,0;13,00
04198;318,0;0,00
04199;221,0;1,00
04200;572,0;0,00
04201;109,0;0,00
04202;118,0;0,00
04203;434,0;0,00
04204;162,0;0,00
04205;1446,0;10,00
04206;406,0;1,00
04207;96,0;0,00
04208;593,0;0,00
04209;7408,0;49,00
04210;115,0;0,00
04211;174,0;0,00
04214;135,0;0,00
04216;220,0;0,00
04217;735,0;1,00
04218;220,0;0,00
04219;232,0;0,00
04220;376,0;0,00
04222;375,0;1,00
04224;101,0;0,00
04226;596,0;4,00
04227;279,0;0,00
04228;37,0;0,00
04229;238,0;0,00
04230;3247,0;10,00
04231;243,0;0,00
04233;266,0;0,00
04234;248,0;0,00
04235;58,0;0,00
04236;118,0;0,00
04237;120,0;0,00
04240;253,0;0,00
04241;170,0;0,00
04242;3529,0;9,00
04244;1678,0;7,00
04245;3080,0;13,00
05001;343,0;0,00
05003;394,0;24,00
05004;870,0;4,00
05005;179,0;0,00
05006;2322,0;18,00
05007;373,0;0,00
05008;324,0;0,00
05009;138,0;0,00
05010;826,0;3,00
05011;410,0;0,00
05012;503,0;2,00
05013;142,0;0,00
05014;233,0;0,00
05016;215,0;0,00
05017;2431,0;11,00
05018;286,0;0,00
05019;165,0;0,00
05021;152,0;0,00
05022;182,0;0,00
05023;11876,0;102,00
05024;70,0;0,00
05025;184,0;0,00
05026;301,0;0,00
05027;171,0;0,00
05028;150,0;0,00
05029;770,0;0,00
05031;176,0;0,00
05032;131,0;0,00
05033;58,0;0,00
05034;309,0;0,00
05035;26,0;0,00
05036;1117,0;4,00
05037;455,0;0,00
05038;338,0;0,00
05039;391,0;0,00
05040;2654,0;25,00
05043;161,0;0,00
05044;139,0;0,00
05045;959,0;0,00
05046;6155,0;51,00
05047;142,0;1,00
05048;182,0;0,00
05049;39,0;0,00
05050;685,0;19,00
05051;33,0;0,00
05052;739,0;2,00
05053;231,0;1,00
05054;464,0;6,00
05055;312,0;0,00
05056;288,0;0,00
05057;203,0;0,00
05058;203,0;0,00
05059;587,0;0,00
05060;141,0;0,00
05061;40654,0;293,00
05062;185,0;0,00
05063;486,0;2,00
05064;116,0;0,00
05065;2332,0;20,00
05066;10,0;0,00
05068;425,0;0,00
05069;262,0;1,00
05070;3668,0;45,00
05071;304,0;0,00
05072;249,0;0,00
05073;333,0;0,00
05074;180,0;0,00
05075;425,0;1,00
05076;85,0;0,00
05077;307,0;0,00
05078;312,0;2,00
05079;1023,0;3,00
05080;67,0;0,00
05081;56,0;0,00
05082;149,0;0,00
05084;456,0;0,00
05085;521,0;4,00
05086;104,0;0,00
05087;530,0;0,00
05088;91,0;0,00
05089;58,0;0,00
05090;221,0;0,00
05091;59,0;0,00
05092;750,0;0,00
05093;357,0;0,00
05094;11,0;0,00
05095;267,0;0,00
05096;722,0;3,00
05097;330,0;0,00
05098;508,0;3,00
05099;97,0;0,00
05100;625,0;0,00
05101;471,0;0,00
05102;93,0;0,00
05103;720,0;0,00
05104;332,0;0,00
05106;292,0;0,00
05107;466,0;0,00
05108;129,0;0,00
05109;506,0;0,00
05110;292,0;2,00
05111;233,0;0,00
05112;77,0;0,00
05113;365,0;0,00
05114;250,0;1,00
05115;442,0;0,00
05116;211,0;0,00
05117;103,0;0,00
05118;798,0;0,00
05119;655,0;3,00
05120;80,0;0,00
05121;168,0;0,00
05122;847,0;0,00
05123;1423,0;6,00
05124;445,0;0,00
05126;512,0;1,00
05127;159,0;1,00
05128;628,0;0,00
05129;144,0;0,00
05130;122,0;0,00
05131;72,0;0,00
05132;2024,0;11,00
05133;1674,0;7,00
05134;294,0;0,00
05135;62,0;0,00
05136;640,0;0,00
05139;1014,0;4,00
05140;303,0;0,00
05141;146,0;0,00
05142;476,0;10,00
05143;50,0;0,00
05144;145,0;0,00
05145;1005,0;8,00
05146;127,0;0,00
05147;319,0;0,00
05148;513,0;0,00
05149;325,0;0,00
05150;43,0;0,00
05151;1073,0;0,00
05152;141,0;0,00
05153;324,0;0,00
05154;160,0;0,00
05155;28,0;0,00
05156;435,0;0,00
05157;266,0;0,00
05158;102,0;0,00
05159;92,0;1,00
05160;91,0;0,00
05161;896,0;9,00
05162;1311,0;7,00
05163;139,0;0,00
05164;1065,0;7,00
05165;239,0;0,00
05166;1258,0;11,00
05167;80,0;0,00
05168;639,0;0,00
05169;43,0;0,00
05170;2001,0;7,00
05171;211,0;0,00
05172;310,0;0,00
05173;425,0;1,00
05174;536,0;0,00
05175;752,0;8,00
05176;235,0;0,00
05177;708,0;6,00
05178;505,0;0,00
05179;3187,0;27,00
05180;488,0;0,00
05181;296,0;0,00
05182;45,0;0,00
05183;1459,0;0,00
05184;207,0;0,00
06001;92,0;0,00
06002;57,0;0,00
06003;575,0;0,00
06004;75176,0;481,00
06005;168,0;0,00
06006;2195,0;5,00
06007;3035,0;14,00
06008;46,0;0,00
06009;109,0;0,00
06010;2860,0;12,00
06011;3762,0;31,00
06012;13567,0;132,00
06013;640,0;0,00
06014;939,0;1,00
06015;1280,0;0,00
06016;496,0;0,00
06017;223,0;0,00
06018;9751,0;39,00
06019;1470,0;13,00
06020;550,0;2,00
06021;686,0;0,00
06022;483,0;1,00
06023;2415,0;14,00
06024;231,0;0,00
06025;1346,0;0,00
06026;1427,0;4,00
06027;46632,0;334,00
06028;370,0;0,00
06029;72607,0;579,00
06030;42754,0;234,00
06031;1288,0;1,00
06032;4877,0;13,00
06033;11462,0;51,00
06034;1542,0;7,00
06035;969,0;1,00
06036;377,0;0,00
06037;248,0;0,00
06038;3213,0;18,00
06039;891,0;0,00
06040;57,0;0,00
06041;374,0;0,00
06042;569,0;4,00
06043;759,0;0,00
06044;7701,0;28,00
06045;101,0;0,00
06046;3330,0;14,00
06047;88,0;0,00
06048;7095,0;27,00
06049;98,0;0,00
06050;484,0;1,00
06051;91,0;0,00
06052;126,0;0,00
06053;149,0;0,00
06054;4297,0;5,00
06055;185,0;0,00
06056;121,0;0,00
06057;2414,0;10,00
06058;607,0;0,00
06059;2550,0;8,00
06060;1907,0;9,00
06061;100,0;0,00
06062;259,0;0,00
06063;63,0;0,00
06064;4036,0;8,00
06065;6836,0;15,00
06066;1505,0;4,00
06067;1294,0;0,00
06068;413,0;0,00
06069;51631,0;238,00
06070;574,0;0,00
06071;690,0;11,00
06072;172,0;0,00
06073;769,0;2,00
06074;1336,0;4,00
06075;4709,0;11,00
06076;40,0;0,00
06077;1224,0;0,00
06078;263,0;0,00
06079;22004,0;124,00
06080;83,0;0,00
06081;170,0;0,00
06082;118,0;0,00
06083;28926,0;193,00
06084;10274,0;59,00
06085;18516,0;114,00
06086;207,0;0,00
06087;42,0;0,00
06088;344064,0;2442,00
06089;2142,0;6,00
06090;7047,0;27,00
06091;2304,0;2,00
06092;1410,0;1,00
06093;319,0;0,00
06094;961,0;1,00
06095;7913,0;32,00
06096;90,0;0,00
06097;268,0;0,00
06098;115,0;0,00
06099;1820,0;14,00
06100;210,0;0,00
06101;216,0;0,00
06102;136,0;0,00
06103;1712,0;16,00
06104;12450,0;50,00
06105;6289,0;26,00
06106;555,0;3,00
06107;80,0;0,00
06108;5106,0;18,00
06109;914,0;0,00
06110;125,0;0,00
06111;206,0;0,00
06112;3887,0;16,00
06113;1183,0;0,00
06114;5286,0;11,00
06115;113,0;0,00
06116;224,0;1,00
06117;977,0;0,00
06118;3692,0;12,00
06119;126,0;0,00
06120;1296,0;10,00
06121;2014,0;7,00
06122;3783,0;13,00
06123;29942,0;196,00
06124;68,0;0,00
06125;93,0;0,00
06126;2630,0;16,00
06127;1322,0;5,00
06128;3533,0;11,00
06129;345,0;2,00
06130;3399,0;7,00
06131;47,0;0,00
06132;446,0;0,00
06133;91,0;0,00
06134;475,0;0,00
06135;210,0;0,00
06136;3537,0;14,00
06137;1271,0;5,00
06138;1538,0;10,00
06139;102,0;0,00
06140;3182,0;7,00
06141;301,0;0,00
06142;320,0;0,00
06143;682,0;1,00
06144;501,0;0,00
06145;117,0;0,00
06146;141,0;0,00
06147;4731,0;13,00
06148;4008,0;6,00
06149;10230,0;58,00
06150;3194,0;16,00
06151;743,0;0,00
06152;12802,0;83,00
06153;901,0;6,00
06154;409,0;9,00
06155;27411,0;92,00
06156;154,0;0,00
06157;19160,0;121,00
06158;671,0;4,00
06159;5416,0;38,00
06160;79,0;0,00
06161;14995,0;46,00
06162;734,0;4,00
06163;2114,0;6,00
07001;433,0;0,00
07002;518,0;0,00
07003;152,0;0,00
07004;94,0;0,00
07005;1399,0;7,00
07006;157,0;0,00
07007;971,0;4,00
07008;1399,0;1,00
07009;1132,0;5,00
07010;16445,0;97,00
07011;541,0;2,00
07012;379,0;0,00
07013;1096,0;0,00
07014;342,0;0,00
07015;531,0;0,00
07016;420,0;0,00
07017;665,0;0,00
07018;40,0;0,00
07019;11586,0;102,00
07020;440,0;0,00
07022;1039,0;1,00
07023;348,0;0,00
07024;702,0;0,00
07025;222,0;0,00
07026;284,0;0,00
07027;1714,0;3,00
07028;462,0;0,00
07029;214,0;0,00
07030;249,0;0,00
07031;684,0;1,00
07032;155,0;0,00
07033;197,0;0,00
07034;212,0;0,00
07035;620,0;0,00
07036;378,0;0,00
07037;165,0;0,00
07038;39,0;0,00
07039;243,0;0,00
07040;287,0;0,00
07041;2141,0;8,00
07042;7233,0;31,00
07044;222,0;0,00
07045;454,0;2,00
07047;109,0;0,00
07048;315,0;1,00
07049;57,0;0,00
07050;643,0;0,00
07051;613,0;0,00
07052;590,0;0,00
07053;478,0;0,00
07054;267,0;0,00
07055;2437,0;7,00
07056;803,0;0,00
07058;1003,0;1,00
07059;221,0;1,00
07060;201,0;0,00
07061;338,0;0,00
07062;107,0;0,00
07063;301,0;0,00
07064;3157,0;26,00
07065;259,0;0,00
07066;2887,0;8,00
07067;283,0;0,00
07068;566,0;3,00
07069;656,0;0,00
07070;2246,0;6,00
07071;848,0;5,00
07072;1708,0;1,00
07073;535,0;0,00
07074;121,0;0,00
07075;173,0;0,00
07076;2806,0;6,00
07077;237,0;0,00
07078;2991,0;12,00
07079;1201,0;0,00
07080;287,0;0,00
07081;74,0;0,00
07082;286,0;0,00
07083;423,0;0,00
07084;957,0;0,00
07085;547,0;0,00
07086;824,0;8,00
07087;390,0;0,00
07088;102,0;0,00
07089;1487,0;2,00
07090;1135,0;2,00
07091;313,0;0,00
07092;52,0;0,00
07093;285,0;0,00
07094;159,0;0,00
07095;438,0;0,00
07096;378,0;0,00
07097;692,0;0,00
07098;97,0;0,00
07099;587,0;0,00
07100;421,0;1,00
07101;870,0;0,00
07102;11101,0;124,00
07103;126,0;0,00
07104;110,0;0,00
07105;117,0;0,00
07106;170,0;0,00
07107;1184,0;5,00
07108;142,0;0,00
07109;324,0;1,00
07110;1669,0;21,00
07111;172,0;0,00
07112;251,0;0,00
07113;240,0;1,00
07114;211,0;0,00
07115;610,0;0,00
07116;1350,0;8,00
07117;1919,0;3,00
07118;152,0;0,00
07119;271,0;0,00
07120;82,0;0,00
07121;265,0;0,00
07122;1484,0;11,00
07123;177,0;0,00
07124;35,0;0,00
07126;1042,0;0,00
07127;1191,0;11,00
07128;432,0;2,00
07129;2459,0;23,00
07130;164,0;0,00
07131;377,0;0,00
07132;1822,0;13,00
07133;162,0;0,00
07134;911,0;4,00
07135;53,0;0,00
07136;124,0;0,00
07137;74,0;0,00
07138;1949,0;7,00
07139;122,0;0,00
07140;777,0;0,00
07141;220,0;0,00
07142;319,0;0,00
07143;739,0;0,00
07144;31,0;0,00
07145;1023,0;2,00
07146;567,0;0,00
07147;221,0;0,00
07148;152,0;0,00
07149;328,0;1,00
07150;644,0;2,00
07151;274,0;1,00
07152;1182,0;5,00
07153;270,0;0,00
07154;138,0;0,00
07155;1154,0;0,00
07156;881,0;4,00
07157;1367,0;5,00
07158;103,0;1,00
07159;468,0;0,00
07160;49,0;0,00
07161;835,0;2,00
07162;543,0;0,00
07163;91,0;0,00
07165;218,0;0,00
07166;273,0;0,00
07167;942,0;4,00
07168;532,0;0,00
07169;376,0;0,00
07170;278,0;0,00
07171;544,0;0,00
07172;1960,0;6,00
07173;51,0;0,00
07174;527,0;0,00
07175;57,0;1,00
07176;138,0;0,00
07177;801,0;0,00
07178;564,0;1,00
07179;144,0;0,00
07181;2804,0;14,00
07182;1176,0;0,00
07183;432,0;0,00
07184;466,0;0,00
07185;643,0;0,00
07186;8352,0;67,00
07187;139,0;0,00
07188;1441,0;8,00
07189;272,0;0,00
07190;232,0;0,00
07191;2244,0;3,00
07192;282,0;0,00
07193;280,0;0,00
07194;403,0;0,00
07195;59,0;0,00
07196;249,0;0,00
07197;2776,0;6,00
07198;989,0;0,00
07199;1192,0;1,00
07200;43,0;0,00
07201;2256,0;13,00
07202;141,0;0,00
07203;131,0;0,00
07204;2546,0;15,00
07205;1324,0;6,00
07206;76,0;0,00
07207;1017,0;1,00
07208;130,0;0,00
07209;55,0;0,00
07210;539,0;0,00
07211;481,0;0,00
07212;225,0;0,00
07213;140,0;0,00
07214;174,0;0,00
07215;208,0;0,00
07216;494,0;0,00
07217;812,0;0,00
07218;325,0;0,00
07219;277,0;0,00
07220;111,0;0,00
07221;263,0;0,00
07222;189,0;0,00
07223;129,0;0,00
07224;246,0;1,00
07225;1071,0;1,00
07226;113,0;0,00
07227;1284,0;1,00
07228;843,0;1,00
07229;825,0;0,00
07230;375,0;0,00
07231;2506,0;7,00
07232;422,0;0,00
07233;213,0;0,00
07234;293,0;0,00
07235;234,0;1,00
07236;1168,0;6,00
07237;730,0;0,00
07238;280,0;0,00
07239;100,0;0,00
07240;2065,0;0,00
07241;648,0;0,00
07242;105,0;0,00
07243;265,0;0,00
07244;260,0;0,00
07245;2439,0;11,00
07247;679,0;0,00
07248;272,0;0,00
07249;101,0;0,00
07250;483,0;0,00
07251;189,0;0,00
07252;204,0;0,00
07253;158,0;0,00
07254;826,0;0,00
07255;1359,0;6,00
07256;364,0;0,00
07257;94,0;0,00
07258;236,0;0,00
07259;1639,0;8,00
07260;873,0;0,00
07261;1581,0;2,00
07262;142,0;0,00
07263;106,0;0,00
07264;2405,0;7,00
07265;1384,0;1,00
07266;80,0;0,00
07267;245,0;0,00
07268;921,0;0,00
07269;1233,0;6,00
07270;445,0;0,00
07272;332,0;0,00
07273;211,0;0,00
07274;201,0;0,00
07275;124,0;0,00
07276;264,0;0,00
07277;144,0;0,00
07278;373,0;0,00
07279;1808,0;4,00
07280;904,0;5,00
07281;7311,0;29,00
07282;410,0;0,00
07283;52,0;0,00
07284;147,0;0,00
07285;108,0;0,00
07286;543,0;0,00
07287;272,0;0,00
07288;1287,0;0,00
07289;1607,0;4,00
07290;255,0;0,00
07291;901,0;2,00
07292;1047,0;0,00
07293;758,0;0,00
07294;522,0;0,00
07295;1129,0;5,00
07296;1606,0;1,00
07297;497,0;0,00
07298;719,0;0,00
07299;138,0;0,00
07300;416,0;0,00
07301;950,0;0,00
07302;816,0;0,00
07303;248,0;0,00
07304;579,0;0,00
07305;331,0;0,00
07306;224,0;0,00
07307;419,0;0,00
07308;2072,0;8,00
07309;1618,0;6,00
07310;834,0;0,00
07311;145,0;0,00
07312;494,0;0,00
07313;1128,0;8,00
07314;362,0;0,00
07315;356,0;0,00
07316;1983,0;6,00
07317;1006,0;0,00
07318;177,0;0,00
07319;8103,0;32,00
07321;234,0;0,00
07322;1232,0;11,00
07323;1674,0;2,00
07324;10689,0;52,00
07325;1998,0;5,00
07326;128,0;0,00
07327;442,0;0,00
07328;539,0;0,00
07329;479,0;1,00
07330;2359,0;14,00
07331;3531,0;20,00
07332;461,0;0,00
07333;902,0;0,00
07334;2831,0;31,00
07335;201,0;0,00
07336;219,0;1,00
07337;2292,0;5,00
07338;1873,0;11,00
07339;1694,0;2,00
07340;1550,0;1,00
07341;2836,0;16,00
07342;1258,0;4,00
07343;1273,0;0,00
07344;408,0;0,00
07345;930,0;0,00
07346;3895,0;11,00
07347;583,0;0,00
07348;940,0;4,00
07349;5084,0;30,00
08001;443,0;0,00
08003;1627,0;6,00
08004;215,0;0,00
08005;147,0;0,00
08006;259,0;0,00
08007;83,0;0,00
08008;709,0;1,00
08009;163,0;0,00
08010;131,0;0,00
08011;230,0;0,00
08013;391,0;0,00
08014;139,0;0,00
08015;106,0;0,00
08016;201,0;0,00
08017;131,0;0,00
08018;84,0;0,00
08019;58,0;0,00
08020;63,0;0,00
08021;164,0;0,00
08022;355,0;0,00
08023;59,0;0,00
08024;1090,0;8,00
08025;1234,0;12,00
08026;352,0;0,00
08027;101,0;0,00
08028;858,0;3,00
08029;83,0;0,00
08030;50,0;0,00
08031;48,0;0,00
08032;191,0;0,00
08033;92,0;0,00
08034;353,0;0,00
08035;63,0;0,00
08036;137,0;0,00
08037;890,0;8,00
08038;318,0;0,00
08039;461,0;0,00
08040;951,0;0,00
08041;224,0;0,00
